211;90;90
200;96;84
0;255;20
211;90;90
0;255;20
0;255;20
255;0;20
200;96;84
10;150;119
0;0;20
200;96;84
0;0;20
0;255;20
0;0;20
255;0;20
0;0;20
0;0;20
255;0;20
200;96;84
255;0;20
0;0;20
211;90;90
0;0;20
211;90;90
10;150;119
200;96;84
0;255;20
10;150;119
211;90;90
0;0;20
0;255;20
10;150;119
0;255;20
200;96;84
200;96;84
200;96;84
10;150;119
0;0;20
255;0;20
0;0;20
0;0;20
211;90;90
211;90;90
0;255;20
0;0;20
200;96;84
211;90;90
0;0;20
200;96;84
255;0;20
211;90;90
200;96;84
0;255;20
255;0;20
0;255;20
0;255;20
0;0;20
10;150;119
0;0;20
255;0;20
0;0;20
255;0;20
211;90;90
255;0;20
10;150;119
10;150;119
0;255;20
0;0;20
0;0;20
0;255;20
0;0;20
10;150;119
10;150;119
0;0;20
200;96;84
211;90;90
255;0;20
0;255;20
200;96;84
0;0;20
0;255;20
211;90;90
200;96;84
211;90;90
200;96;84
10;150;119
211;90;90
211;90;90
211;90;90
0;255;20
0;255;20
10;150;119
211;90;90
211;90;90
10;150;119
0;0;20
211;90;90
200;96;84
0;255;20
200;96;84
10;150;119
211;90;90
211;90;90
200;96;84
0;0;20
255;0;20
255;0;20
200;96;84
0;255;20
200;96;84
10;150;119
200;96;84
0;0;20
200;96;84
0;0;20
211;90;90
0;255;20
0;0;20
211;90;90
211;90;90
211;90;90
0;255;20
255;0;20
10;150;119
211;90;90
0;255;20
0;255;20
255;0;20
10;150;119
0;255;20
255;0;20
255;0;20
255;0;20
10;150;119
255;0;20
0;0;20
200;96;84
211;90;90
0;0;20
10;150;119
211;90;90
10;150;119
211;90;90
255;0;20
10;150;119
211;90;90
0;255;20
211;90;90
0;0;20
0;255;20
0;0;20
200;96;84
10;150;119
10;150;119
200;96;84
211;90;90
0;255;20
0;255;20
200;96;84
255;0;20
200;96;84
0;255;20
255;0;20
0;255;20
211;90;90
0;255;20
200;96;84
211;90;90
200;96;84
10;150;119
0;0;20
0;255;20
10;150;119
255;0;20
200;96;84
0;0;20
200;96;84
0;0;20
211;90;90
255;0;20
255;0;20
211;90;90
200;96;84
211;90;90
200;96;84
0;255;20
10;150;119
211;90;90
211;90;90
0;255;20
211;90;90
200;96;84
0;0;20
0;0;20
10;150;119
211;90;90
0;0;20
255;0;20
200;96;84
211;90;90
211;90;90
200;96;84
0;0;20
211;90;90
0;255;20
211;90;90
255;0;20
255;0;20
255;0;20
211;90;90
255;0;20
211;90;90
211;90;90
10;150;119
10;150;119
255;0;20
200;96;84
10;150;119
255;0;20
211;90;90
200;96;84
10;150;119
10;150;119
200;96;84
0;255;20
10;150;119
211;90;90
255;0;20
0;255;20
0;255;20
255;0;20
200;96;84
0;255;20
10;150;119
255;0;20
255;0;20
200;96;84
10;150;119
211;90;90
255;0;20
0;0;20
255;0;20
200;96;84
200;96;84
211;90;90
255;0;20
10;150;119
10;150;119
255;0;20
255;0;20
255;0;20
0;255;20
255;0;20
200;96;84
0;0;20
200;96;84
255;0;20
10;150;119
200;96;84
200;96;84
255;0;20
200;96;84
0;0;20
255;0;20
10;150;119
10;150;119
0;0;20
10;150;119
255;0;20
200;96;84
0;0;20
0;0;20
211;90;90
10;150;119
0;255;20
0;0;20
255;0;20
10;150;119
200;96;84
200;96;84
10;150;119
255;0;20
211;90;90
10;150;119
0;255;20
200;96;84
255;0;20
0;255;20
200;96;84
255;0;20
211;90;90
211;90;90
10;150;119
0;255;20
255;0;20
211;90;90
0;0;20
0;0;20
255;0;20
200;96;84
0;255;20
255;0;20
211;90;90
255;0;20
0;0;20
200;96;84
0;0;20
211;90;90
0;0;20
0;0;20
10;150;119
200;96;84
255;0;20
200;96;84
10;150;119
255;0;20
255;0;20
211;90;90
211;90;90
255;0;20
10;150;119
255;0;20
211;90;90
211;90;90
0;255;20
200;96;84
0;0;20
0;0;20
0;255;20
10;150;119
255;0;20
0;0;20
0;0;20
10;150;119
255;0;20
211;90;90
0;255;20
0;255;20
10;150;119
0;255;20
255;0;20
0;0;20
211;90;90
255;0;20
0;255;20
10;150;119
0;0;20
211;90;90
200;96;84
200;96;84
200;96;84
255;0;20
255;0;20
255;0;20
0;0;20
0;0;20
10;150;119
255;0;20
211;90;90
10;150;119
211;90;90
10;150;119
0;0;20
211;90;90
10;150;119
255;0;20
0;0;20
255;0;20
10;150;119
0;255;20
0;0;20
0;255;20
0;255;20
10;150;119
200;96;84
0;255;20
200;96;84
255;0;20
211;90;90
200;96;84
10;150;119
0;0;20
255;0;20
211;90;90
0;255;20
211;90;90
10;150;119
0;0;20
0;255;20
200;96;84
211;90;90
211;90;90
0;0;20
211;90;90
255;0;20
10;150;119
200;96;84
255;0;20
200;96;84
211;90;90
200;96;84
0;0;20
200;96;84
255;0;20
255;0;20
255;0;20
211;90;90
211;90;90
255;0;20
0;255;20
255;0;20
200;96;84
200;96;84
200;96;84
211;90;90
10;150;119
10;150;119
255;0;20
10;150;119
10;150;119
200;96;84
211;90;90
0;255;20
255;0;20
0;255;20
0;0;20
200;96;84
0;255;20
211;90;90
211;90;90
0;0;20
200;96;84
200;96;84
255;0;20
10;150;119
0;255;20
200;96;84
0;255;20
0;0;20
10;150;119
200;96;84
255;0;20
0;0;20
211;90;90
211;90;90
211;90;90
10;150;119
0;0;20
0;0;20
0;255;20
255;0;20
211;90;90
211;90;90
200;96;84
0;255;20
0;255;20
0;255;20
10;150;119
0;0;20
211;90;90
10;150;119
0;0;20
0;255;20
200;96;84
255;0;20
0;255;20
255;0;20
10;150;119
0;0;20
10;150;119
10;150;119
10;150;119
255;0;20
0;0;20
211;90;90
200;96;84
255;0;20
10;150;119
10;150;119
255;0;20
255;0;20
211;90;90
200;96;84
211;90;90
10;150;119
0;0;20
200;96;84
200;96;84
0;0;20
10;150;119
0;255;20
211;90;90
10;150;119
211;90;90
10;150;119
10;150;119
200;96;84
211;90;90
0;255;20
0;0;20
200;96;84
200;96;84
211;90;90
255;0;20
200;96;84
211;90;90
200;96;84
10;150;119
255;0;20
0;255;20
255;0;20
0;255;20
0;255;20
10;150;119
0;0;20
0;255;20
211;90;90
0;0;20
211;90;90
200;96;84
200;96;84
0;255;20
255;0;20
255;0;20
0;255;20
0;0;20
255;0;20
0;255;20
255;0;20
211;90;90
0;255;20
255;0;20
10;150;119
211;90;90
255;0;20
0;255;20
200;96;84
10;150;119
0;255;20
200;96;84
211;90;90
200;96;84
0;255;20
255;0;20
0;255;20
10;150;119
255;0;20
10;150;119
211;90;90
200;96;84
211;90;90
10;150;119
0;255;20
211;90;90
10;150;119
211;90;90
10;150;119
200;96;84
0;0;20
0;255;20
10;150;119
10;150;119
200;96;84
255;0;20
0;255;20
0;0;20
0;0;20
10;150;119
211;90;90
200;96;84
10;150;119
0;0;20
10;150;119
10;150;119
0;255;20
200;96;84
10;150;119
211;90;90
0;0;20
211;90;90
200;96;84
10;150;119
211;90;90
211;90;90
0;255;20
0;0;20
0;255;20
255;0;20
200;96;84
255;0;20
200;96;84
255;0;20
255;0;20
255;0;20
200;96;84
255;0;20
0;0;20
0;0;20
255;0;20
255;0;20
255;0;20
255;0;20
10;150;119
10;150;119
211;90;90
200;96;84
0;255;20
0;255;20
255;0;20
211;90;90
0;0;20
211;90;90
10;150;119
211;90;90
0;255;20
10;150;119
255;0;20
255;0;20
200;96;84
211;90;90
0;0;20
200;96;84
211;90;90
255;0;20
0;255;20
0;0;20
211;90;90
10;150;119
0;0;20
0;0;20
0;0;20
0;0;20
10;150;119
10;150;119
0;255;20
211;90;90
10;150;119
255;0;20
0;0;20
0;255;20
255;0;20
0;0;20
211;90;90
211;90;90
10;150;119
10;150;119
0;255;20
211;90;90
0;0;20
0;0;20
255;0;20
0;255;20
255;0;20
0;0;20
0;255;20
255;0;20
0;255;20
0;0;20
211;90;90
211;90;90
0;0;20
255;0;20
0;0;20
0;0;20
200;96;84
10;150;119
10;150;119
10;150;119
200;96;84
10;150;119
0;255;20
211;90;90
255;0;20
200;96;84
200;96;84
255;0;20
0;255;20
211;90;90
255;0;20
0;255;20
255;0;20
0;0;20
10;150;119
200;96;84
0;0;20
255;0;20
0;255;20
211;90;90
10;150;119
0;0;20
10;150;119
0;0;20
200;96;84
0;255;20
211;90;90
0;255;20
211;90;90
200;96;84
200;96;84
211;90;90
200;96;84
255;0;20
255;0;20
211;90;90
255;0;20
255;0;20
255;0;20
255;0;20
211;90;90
211;90;90
0;0;20
211;90;90
0;255;20
200;96;84
10;150;119
211;90;90
211;90;90
200;96;84
200;96;84
211;90;90
0;255;20
255;0;20
0;255;20
0;0;20
10;150;119
0;255;20
255;0;20
200;96;84
255;0;20
200;96;84
211;90;90
211;90;90
255;0;20
10;150;119
0;255;20
0;0;20
200;96;84
10;150;119
0;0;20
255;0;20
200;96;84
255;0;20
255;0;20
0;255;20
10;150;119
200;96;84
0;0;20
0;0;20
211;90;90
211;90;90
0;0;20
255;0;20
211;90;90
200;96;84
211;90;90
200;96;84
10;150;119
200;96;84
0;0;20
0;0;20
255;0;20
0;255;20
200;96;84
211;90;90
0;0;20
211;90;90
0;255;20
0;255;20
255;0;20
211;90;90
10;150;119
211;90;90
0;255;20
255;0;20
211;90;90
0;255;20
211;90;90
200;96;84
255;0;20
200;96;84
0;0;20
255;0;20
10;150;119
255;0;20
10;150;119
211;90;90
0;255;20
200;96;84
0;255;20
10;150;119
0;0;20
0;0;20
10;150;119
200;96;84
255;0;20
211;90;90
200;96;84
255;0;20
0;0;20
0;0;20
0;0;20
200;96;84
10;150;119
0;255;20
10;150;119
10;150;119
255;0;20
211;90;90
211;90;90
0;0;20
10;150;119
211;90;90
10;150;119
255;0;20
10;150;119
255;0;20
211;90;90
255;0;20
200;96;84
255;0;20
0;0;20
200;96;84
10;150;119
0;255;20
0;0;20
200;96;84
10;150;119
211;90;90
10;150;119
200;96;84
200;96;84
0;255;20
0;255;20
0;0;20
0;0;20
0;0;20
211;90;90
10;150;119
211;90;90
255;0;20
200;96;84
10;150;119
10;150;119
255;0;20
255;0;20
211;90;90
211;90;90
0;0;20
0;0;20
255;0;20
0;0;20
0;0;20
0;255;20
10;150;119
255;0;20
10;150;119
200;96;84
0;255;20
0;0;20
10;150;119
0;0;20
0;0;20
200;96;84
10;150;119
200;96;84
211;90;90
10;150;119
0;0;20
0;255;20
211;90;90
10;150;119
200;96;84
0;0;20
211;90;90
10;150;119
0;0;20
10;150;119
0;0;20
10;150;119
0;255;20
0;255;20
0;0;20
211;90;90
200;96;84
211;90;90
10;150;119
0;255;20
0;0;20
211;90;90
255;0;20
10;150;119
200;96;84
0;0;20
211;90;90
10;150;119
0;0;20
0;255;20
211;90;90
0;255;20
211;90;90
10;150;119
200;96;84
211;90;90
0;255;20
0;255;20
200;96;84
0;0;20
0;0;20
255;0;20
255;0;20
255;0;20
255;0;20
200;96;84
0;0;20
200;96;84
211;90;90
255;0;20
10;150;119
0;255;20
0;0;20
200;96;84
0;255;20
211;90;90
10;150;119
0;0;20
0;0;20
200;96;84
211;90;90
0;255;20
10;150;119
0;0;20
10;150;119
200;96;84
255;0;20
211;90;90
10;150;119
0;0;20
211;90;90
200;96;84
211;90;90
200;96;84
211;90;90
211;90;90
255;0;20
200;96;84
211;90;90
200;96;84
0;0;20
0;255;20
255;0;20
10;150;119
255;0;20
0;255;20
200;96;84
255;0;20
0;0;20
0;255;20
255;0;20
200;96;84
255;0;20
200;96;84
255;0;20
255;0;20
255;0;20
0;255;20
200;96;84
255;0;20
0;0;20
200;96;84
200;96;84
10;150;119
200;96;84
200;96;84
0;0;20
200;96;84
0;255;20
0;0;20
10;150;119
255;0;20
211;90;90
0;255;20
0;255;20
10;150;119
211;90;90
10;150;119
0;0;20
0;0;20
0;255;20
0;255;20
211;90;90
0;0;20
0;0;20
255;0;20
200;96;84
200;96;84
0;255;20
0;0;20
200;96;84
255;0;20
211;90;90
211;90;90
0;255;20
200;96;84
200;96;84
255;0;20
10;150;119
10;150;119
211;90;90
10;150;119
0;0;20
0;255;20
10;150;119
0;0;20
255;0;20
211;90;90
255;0;20
211;90;90
0;255;20
255;0;20
200;96;84
200;96;84
200;96;84
10;150;119
0;0;20
0;255;20
10;150;119
200;96;84
255;0;20
200;96;84
200;96;84
0;0;20
0;255;20
0;255;20
0;0;20
200;96;84
200;96;84
0;255;20
200;96;84
211;90;90
0;255;20
255;0;20
255;0;20
0;0;20
211;90;90
0;255;20
10;150;119
211;90;90
255;0;20
0;0;20
255;0;20
0;255;20
211;90;90
211;90;90
10;150;119
200;96;84
255;0;20
0;255;20
0;0;20
10;150;119
211;90;90
200;96;84
200;96;84
211;90;90
211;90;90
0;255;20
0;255;20
200;96;84
255;0;20
255;0;20
200;96;84
0;0;20
0;0;20
255;0;20
200;96;84
255;0;20
211;90;90
255;0;20
0;0;20
0;0;20
200;96;84
10;150;119
0;0;20
0;0;20
0;0;20
211;90;90
10;150;119
0;0;20
10;150;119
0;255;20
0;0;20
255;0;20
255;0;20
255;0;20
0;0;20
255;0;20
0;255;20
211;90;90
200;96;84
200;96;84
0;0;20
200;96;84
0;0;20
255;0;20
10;150;119
211;90;90
0;255;20
0;0;20
211;90;90
211;90;90
255;0;20
0;0;20
211;90;90
0;255;20
0;0;20
200;96;84
255;0;20
255;0;20
0;255;20
10;150;119
0;255;20
211;90;90
10;150;119
211;90;90
0;255;20
211;90;90
0;255;20
200;96;84
255;0;20
200;96;84
255;0;20
0;0;20
0;0;20
211;90;90
200;96;84
0;255;20
0;0;20
0;255;20
200;96;84
255;0;20
0;255;20
200;96;84
255;0;20
0;255;20
0;0;20
211;90;90
0;255;20
200;96;84
200;96;84
0;0;20
10;150;119
200;96;84
10;150;119
0;0;20
211;90;90
0;0;20
211;90;90
211;90;90
0;0;20
0;0;20
10;150;119
0;255;20
255;0;20
10;150;119
255;0;20
0;255;20
0;255;20
200;96;84
255;0;20
0;0;20
200;96;84
255;0;20
0;0;20
0;255;20
0;0;20
211;90;90
211;90;90
200;96;84
10;150;119
211;90;90
255;0;20
211;90;90
10;150;119
255;0;20
255;0;20
10;150;119
0;0;20
255;0;20
200;96;84
0;0;20
0;0;20
200;96;84
0;255;20
255;0;20
0;0;20
200;96;84
255;0;20
0;0;20
200;96;84
211;90;90
255;0;20
0;0;20
10;150;119
200;96;84
10;150;119
211;90;90
200;96;84
0;0;20
255;0;20
0;255;20
0;0;20
200;96;84
200;96;84
200;96;84
200;96;84
211;90;90
10;150;119
0;255;20
211;90;90
200;96;84
0;0;20
200;96;84
211;90;90
0;0;20
200;96;84
200;96;84
200;96;84
200;96;84
200;96;84
200;96;84
255;0;20
200;96;84
10;150;119
200;96;84
255;0;20
255;0;20
255;0;20
10;150;119
10;150;119
10;150;119
211;90;90
255;0;20
10;150;119
0;255;20
10;150;119
10;150;119
200;96;84
10;150;119
255;0;20
0;255;20
255;0;20
255;0;20
255;0;20
200;96;84
10;150;119
211;90;90
0;0;20
200;96;84
211;90;90
0;0;20
200;96;84
10;150;119
0;255;20
0;0;20
0;0;20
10;150;119
255;0;20
211;90;90
10;150;119
255;0;20
211;90;90
0;255;20
0;255;20
10;150;119
0;0;20
0;255;20
10;150;119
255;0;20
0;255;20
200;96;84
10;150;119
10;150;119
211;90;90
211;90;90
0;0;20
0;0;20
10;150;119
0;0;20
0;0;20
200;96;84
10;150;119
200;96;84
0;255;20
200;96;84
0;255;20
0;255;20
211;90;90
211;90;90
0;255;20
0;0;20
200;96;84
10;150;119
10;150;119
10;150;119
0;0;20
10;150;119
10;150;119
0;0;20
200;96;84
0;255;20
0;0;20
0;0;20
200;96;84
200;96;84
0;0;20
255;0;20
255;0;20
211;90;90
211;90;90
211;90;90
200;96;84
200;96;84
0;0;20
0;0;20
0;0;20
255;0;20
0;0;20
10;150;119
255;0;20
255;0;20
0;0;20
0;0;20
0;255;20
255;0;20
200;96;84
211;90;90
200;96;84
255;0;20
0;0;20
211;90;90
211;90;90
0;255;20
255;0;20
10;150;119
211;90;90
10;150;119
211;90;90
200;96;84
10;150;119
0;0;20
0;255;20
0;255;20
255;0;20
200;96;84
0;0;20
10;150;119
0;0;20
200;96;84
10;150;119
0;255;20
0;255;20
10;150;119
0;255;20
0;0;20
200;96;84
0;0;20
0;0;20
0;0;20
0;255;20
10;150;119
0;0;20
0;0;20
10;150;119
0;255;20
200;96;84
10;150;119
0;255;20
211;90;90
211;90;90
255;0;20
10;150;119
255;0;20
255;0;20
211;90;90
0;0;20
255;0;20
0;0;20
255;0;20
10;150;119
200;96;84
255;0;20
200;96;84
200;96;84
0;0;20
0;255;20
211;90;90
211;90;90
200;96;84
211;90;90
255;0;20
0;0;20
0;255;20
0;0;20
255;0;20
255;0;20
211;90;90
211;90;90
0;255;20
10;150;119
10;150;119
211;90;90
255;0;20
0;0;20
0;0;20
200;96;84
0;0;20
211;90;90
0;0;20
0;255;20
10;150;119
255;0;20
211;90;90
0;255;20
10;150;119
200;96;84
0;255;20
10;150;119
0;0;20
0;0;20
0;255;20
255;0;20
255;0;20
0;0;20
0;0;20
200;96;84
10;150;119
255;0;20
0;255;20
255;0;20
200;96;84
10;150;119
211;90;90
10;150;119
211;90;90
200;96;84
10;150;119
0;0;20
211;90;90
0;255;20
211;90;90
0;255;20
0;255;20
200;96;84
0;0;20
211;90;90
0;255;20
211;90;90
10;150;119
0;255;20
200;96;84
0;0;20
10;150;119
0;255;20
10;150;119
0;255;20
255;0;20
200;96;84
10;150;119
0;0;20
0;0;20
200;96;84
211;90;90
0;255;20
0;0;20
255;0;20
10;150;119
0;0;20
0;255;20
0;255;20
10;150;119
211;90;90
0;255;20
0;255;20
10;150;119
0;0;20
211;90;90
10;150;119
0;255;20
0;0;20
0;255;20
211;90;90
255;0;20
0;0;20
255;0;20
200;96;84
200;96;84
10;150;119
255;0;20
10;150;119
10;150;119
200;96;84
255;0;20
0;255;20
0;0;20
10;150;119
10;150;119
10;150;119
211;90;90
200;96;84
211;90;90
0;0;20
200;96;84
211;90;90
0;0;20
255;0;20
255;0;20
10;150;119
211;90;90
211;90;90
200;96;84
0;255;20
0;0;20
0;255;20
10;150;119
0;0;20
10;150;119
255;0;20
255;0;20
211;90;90
0;255;20
200;96;84
0;0;20
0;0;20
10;150;119
255;0;20
0;255;20
200;96;84
255;0;20
211;90;90
0;255;20
211;90;90
255;0;20
211;90;90
200;96;84
10;150;119
0;255;20
0;0;20
211;90;90
10;150;119
211;90;90
200;96;84
200;96;84
0;0;20
10;150;119
255;0;20
255;0;20
0;255;20
200;96;84
211;90;90
211;90;90
200;96;84
211;90;90
0;255;20
211;90;90
0;0;20
0;0;20
0;255;20
200;96;84
255;0;20
0;255;20
200;96;84
255;0;20
0;255;20
0;0;20
0;255;20
0;255;20
0;0;20
200;96;84
0;0;20
211;90;90
0;0;20
211;90;90
255;0;20
0;255;20
200;96;84
211;90;90
200;96;84
211;90;90
10;150;119
10;150;119
0;0;20
10;150;119
255;0;20
200;96;84
10;150;119
10;150;119
200;96;84
255;0;20
0;0;20
0;255;20
10;150;119
0;255;20
200;96;84
211;90;90
0;0;20
10;150;119
255;0;20
10;150;119
0;255;20
211;90;90
255;0;20
0;255;20
10;150;119
211;90;90
0;0;20
200;96;84
0;255;20
255;0;20
0;255;20
0;255;20
255;0;20
255;0;20
10;150;119
255;0;20
10;150;119
200;96;84
0;255;20
0;0;20
0;0;20
255;0;20
211;90;90
255;0;20
255;0;20
255;0;20
255;0;20
255;0;20
0;0;20
200;96;84
211;90;90
0;0;20
200;96;84
200;96;84
10;150;119
0;0;20
0;0;20
255;0;20
0;255;20
211;90;90
255;0;20
0;0;20
0;0;20
255;0;20
200;96;84
200;96;84
10;150;119
0;255;20
0;255;20
200;96;84
200;96;84
0;255;20
200;96;84
0;255;20
0;0;20
10;150;119
0;0;20
0;0;20
200;96;84
10;150;119
0;0;20
0;255;20
0;255;20
211;90;90
0;0;20
200;96;84
200;96;84
0;0;20
0;0;20
10;150;119
211;90;90
200;96;84
211;90;90
200;96;84
200;96;84
211;90;90
200;96;84
10;150;119
200;96;84
255;0;20
0;0;20
0;255;20
0;0;20
0;255;20
211;90;90
211;90;90
211;90;90
200;96;84
0;0;20
200;96;84
0;0;20
200;96;84
255;0;20
0;0;20
0;0;20
0;255;20
10;150;119
211;90;90
10;150;119
0;255;20
10;150;119
10;150;119
10;150;119
0;0;20
200;96;84
0;0;20
211;90;90
10;150;119
0;255;20
0;0;20
200;96;84
0;255;20
200;96;84
255;0;20
255;0;20
255;0;20
0;255;20
0;0;20
200;96;84
0;0;20
10;150;119
10;150;119
211;90;90
0;255;20
0;0;20
0;0;20
0;0;20
0;255;20
0;255;20
200;96;84
200;96;84
200;96;84
255;0;20
211;90;90
10;150;119
10;150;119
0;0;20
200;96;84
200;96;84
